wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
4.0,12000.0,2000.0,116797.0,117536.0,116114.0,116797.0,168079.0,165795.0,174438.0,188075.0,193122.0
4.0,12000.0,2000.0,116502.0,117492.0,116210.0,116502.0,167547.0,165811.0,168586.0,184915.0,192950.0
4.0,12000.0,2000.0,116450.0,118157.0,115854.0,116450.0,165802.0,163131.0,165536.0,181250.0,192361.0
2.0,11000.0,0.0,112205.0,113879.0,112186.0,112205.0,153438.0,147250.0,152130.0,152130.0,155128.0
2.0,11000.0,0.0,112226.0,113116.0,111977.0,112226.0,151685.0,145640.0,147098.0,147098.0,154666.0
2.0,11000.0,0.0,111822.0,112623.0,111320.0,111822.0,148868.0,142534.0,142770.0,142770.0,153319.0
3.0,11000.0,0.0,116857.0,119267.0,117079.0,116857.0,182040.0,174884.0,182288.0,182288.0,186599.0
3.0,11000.0,0.0,116789.0,120122.0,116944.0,116789.0,180467.0,173199.0,177466.0,177466.0,186217.0
3.0,11000.0,0.0,116497.0,118750.0,116639.0,116497.0,178028.0,170264.0,173627.0,173627.0,185238.0
4.0,11000.0,0.0,119443.0,123748.0,119668.0,119443.0,199657.0,190064.0,202481.0,202481.0,206440.0
4.0,11000.0,0.0,119268.0,122191.0,119316.0,119268.0,198445.0,187849.0,198242.0,198242.0,206149.0
4.0,11000.0,0.0,118904.0,122462.0,119628.0,118904.0,196501.0,186700.0,194894.0,194894.0,205392.0
2.0,13200.0,2200.0,108838.0,106596.0,106529.0,108838.0,129056.0,123588.0,129938.0,134906.0,144585.0
2.0,13200.0,2200.0,108423.0,106693.0,106669.0,108423.0,127715.0,122815.0,124722.0,130995.0,143708.0
2.0,13200.0,2200.0,107464.0,106329.0,106306.0,107464.0,123670.0,120001.0,120142.0,125841.0,141011.0
3.0,13200.0,2200.0,114280.0,114162.0,113123.0,114280.0,151873.0,147238.0,156884.0,167056.0,174073.0
3.0,13200.0,2200.0,114236.0,113962.0,113006.0,114236.0,150141.0,145621.0,150793.0,163330.0,173761.0
