wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
4.0,1080.0,180.0,15152.0,15445.0,15161.0,20152.0,15152.0,17153.0,16977.0,17152.0,17829.0,19315.0
4.0,1080.0,180.0,15302.0,15151.0,14909.0,20229.0,15302.0,16942.0,16785.0,16735.0,17385.0,19307.0
4.0,1080.0,180.0,15251.0,15050.0,14807.0,20121.0,15251.0,16762.0,16529.0,16615.0,16924.0,19246.0
2.0,1000.0,0.0,13435.0,13767.0,13487.0,15301.0,13435.0,15094.0,14522.0,14406.0,14406.0,15542.0
2.0,1000.0,0.0,13448.0,13473.0,13400.0,15177.0,13448.0,14777.0,14196.0,13897.0,13897.0,15489.0
2.0,1000.0,0.0,13432.0,13103.0,13111.0,14956.0,13432.0,14419.0,13870.0,13372.0,13372.0,15359.0
3.0,1000.0,0.0,15041.0,15382.0,14996.0,18328.0,15041.0,18114.0,17214.0,17414.0,17414.0,18711.0
3.0,1000.0,0.0,15029.0,15602.0,14818.0,18359.0,15029.0,17840.0,16914.0,16814.0,16814.0,18679.0
3.0,1000.0,0.0,14766.0,15170.0,14853.0,18322.0,14766.0,17414.0,16528.0,16368.0,16368.0,18593.0
4.0,1000.0,0.0,15832.0,16322.0,15831.0,20361.0,15832.0,19701.0,18902.0,19418.0,19418.0,20716.0
4.0,1000.0,0.0,15942.0,16120.0,15825.0,20352.0,15942.0,19506.0,18719.0,18950.0,18950.0,20686.0
4.0,1000.0,0.0,15841.0,16066.0,15675.0,20246.0,15841.0,19406.0,18434.0,18520.0,18520.0,20607.0
2.0,1200.0,200.0,12179.0,12348.0,12183.0,15306.0,12179.0,13083.0,12968.0,12706.0,12753.0,14486.0
2.0,1200.0,200.0,11879.0,12029.0,11923.0,15260.0,11879.0,12825.0,12662.0,12218.0,12318.0,14395.0
2.0,1200.0,200.0,11680.0,11671.0,11621.0,15259.0,11680.0,12336.0,12275.0,11664.0,11744.0,14134.0
3.0,1200.0,200.0,14024.0,14233.0,13983.0,18250.0,14024.0,15534.0,15363.0,15430.0,15793.0,17462.0
3.0,1200.0,200.0,13883.0,14046.0,13757.0,18259.0,13883.0,15281.0,15050.0,14934.0,15301.0,17424.0
3.0,1200.0,200.0,13691.0,13740.0,13469.0,18320.0,13691.0,14925.0,14674.0,14613.0,14802.0,17336.0
4.0,1200.0,200.0,14983.0,15328.0,14874.0,20330.0,14983.0,17276.0,17040.0,17307.0,17893.0,19390.0
4.0,1200.0,200.0,14901.0,15242.0,14918.0,20253.0,14901.0,17121.0,16790.0,16711.0,17547.0,19360.0
4.0,1200.0,200.0,15134.0,15004.0,14544.0,20321.0,15134.0,17050.0,16602.0,16383.0,17055.0,19314.0
