wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
4.0,13200.0,2200.0,143161.0,149844.0,141570.0,143161.0,169797.0,168250.0,169021.0,176254.0,192663.0
4.0,13200.0,2200.0,141702.0,151304.0,142108.0,141702.0,167710.0,166852.0,163991.0,171879.0,192097.0
2.0,12000.0,0.0,128928.0,138221.0,129427.0,128928.0,155461.0,148042.0,147256.0,147256.0,154907.0
2.0,12000.0,0.0,128541.0,137648.0,128896.0,128541.0,152732.0,144222.0,141069.0,141069.0,154464.0
2.0,12000.0,0.0,126363.0,135087.0,128327.0,126363.0,148869.0,140085.0,135933.0,135933.0,153142.0
3.0,12000.0,0.0,141888.0,151600.0,142240.0,141888.0,184403.0,176241.0,176563.0,176563.0,186310.0
3.0,12000.0,0.0,142097.0,150755.0,142030.0,142097.0,182564.0,173150.0,170182.0,170182.0,185988.0
3.0,12000.0,0.0,139892.0,149271.0,141534.0,139892.0,178975.0,168776.0,165413.0,165413.0,185001.0
4.0,12000.0,0.0,149266.0,158823.0,149934.0,149266.0,203545.0,194375.0,196631.0,196631.0,206183.0
4.0,12000.0,0.0,148435.0,157563.0,149544.0,148435.0,200706.0,191619.0,191087.0,191087.0,205873.0
4.0,12000.0,0.0,147824.0,157577.0,148495.0,147824.0,198226.0,187786.0,186857.0,186857.0,205117.0
2.0,14400.0,2400.0,119233.0,123244.0,120080.0,119233.0,131874.0,129649.0,130066.0,129214.0,144425.0
2.0,14400.0,2400.0,117168.0,121308.0,118385.0,117168.0,128495.0,126453.0,123174.0,124620.0,143571.0
2.0,14400.0,2400.0,114532.0,117135.0,115229.0,114532.0,123591.0,121761.0,117780.0,119020.0,140915.0
3.0,14400.0,2400.0,134555.0,138857.0,133739.0,134555.0,154809.0,154660.0,154800.0,159357.0,173892.0
3.0,14400.0,2400.0,133614.0,138837.0,132595.0,133614.0,152029.0,150550.0,149408.0,155052.0,173563.0
3.0,14400.0,2400.0,132825.0,138665.0,131438.0,132825.0,148597.0,147291.0,145259.0,149945.0,172664.0
4.0,14400.0,2400.0,143550.0,151001.0,141617.0,143550.0,172254.0,170949.0,173373.0,180676.0,193131.0
4.0,14400.0,2400.0,142934.0,150749.0,141182.0,142934.0,170172.0,169052.0,168773.0,176667.0,192981.0
4.0,14400.0,2400.0,142285.0,149435.0,141400.0,142285.0,168187.0,166396.0,164392.0,172166.0,192309.0
2.0,13000.0,0.0,128826.0,138254.0,129000.0,128826.0,155689.0,148342.0,147268.0,147268.0,154897.0
2.0,13000.0,0.0,128276.0,137699.0,128984.0,128276.0,152919.0,144856.0,141368.0,141368.0,154456.0
2.0,13000.0,0.0,127251.0,135865.0,129119.0,127251.0,148795.0,140396.0,136398.0,136398.0,153096.0
3.0,13000.0,0.0,141601.0,150806.0,142276.0,141601.0,184843.0,176142.0,178445.0,178445.0,186270.0
3.0,13000.0,0.0,141261.0,149566.0,141915.0,141261.0,181974.0,172188.0,170814.0,170814.0,185947.0
3.0,13000.0,0.0,140532.0,148149.0,140712.0,140532.0,179284.0,167726.0,166239.0,166239.0,184925.0
4.0,13000.0,0.0,148704.0,157434.0,149582.0,148704.0,203978.0,194458.0,197553.0,197553.0,206153.0
4.0,13000.0,0.0,148079.0,156250.0,148921.0,148079.0,201990.0,191839.0,191690.0,191690.0,205840.0
4.0,13000.0,0.0,147471.0,156346.0,147599.0,147471.0,198359.0,188198.0,187284.0,187284.0,205065.0
2.0,15600.0,2600.0,118736.0,123560.0,120522.0,118736.0,131643.0,130104.0,130134.0,129503.0,144387.0
2.0,15600.0,2600.0,117792.0,121729.0,118984.0,117792.0,128475.0,126028.0,123780.0,124891.0,143554.0
2.0,15600.0,2600.0,114644.0,117622.0,115839.0,114644.0,123717.0,121504.0,118423.0,119465.0,140857.0
3.0,15600.0,2600.0,133931.0,138274.0,133669.0,133931.0,155077.0,154612.0,155696.0,160128.0,173822.0
3.0,15600.0,2600.0,132800.0,137932.0,132641.0,132800.0,152733.0,151285.0,149678.0,155566.0,173524.0
3.0,15600.0,2600.0,131318.0,138920.0,131236.0,131318.0,149278.0,147119.0,146258.0,150578.0,172614.0
4.0,15600.0,2600.0,143212.0,149639.0,141357.0,143212.0,172982.0,172119.0,176476.0,181122.0,193021.0
4.0,15600.0,2600.0,143309.0,149379.0,141248.0,143309.0,171239.0,169792.0,168800.0,177088.0,192904.0
4.0,15600.0,2600.0,141399.0,149664.0,140970.0,141399.0,168899.0,166494.0,165627.0,172774.0,192297.0
2.0,14000.0,0.0,127797.0,137365.0,129108.0,127797.0,156378.0,148668.0,147932.0,147932.0,155081.0
