wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
2.0,770.0,70.0,2.752605667,0.216786491,0.231412451,0.0,0.0,0.045923101,0.013604129,0.013402548,0.06196281
2.0,770.0,70.0,2.691040706,0.215293506,0.241276041,0.0,0.0,0.045937542,0.013538796,0.013246223,0.064368092
3.0,770.0,70.0,3.609976462,0.219228404,0.250278979,0.0,0.0,0.047473393,0.016033767,0.014009966,0.092859468
3.0,770.0,70.0,9.030920316,0.218218756,0.25284364,0.0,0.0,0.047091788,0.014885932,0.014164679,0.092485368
3.0,770.0,70.0,5.535557272,0.217136246,0.247145578,0.0,0.0,0.047798123,0.014859863,0.014263586,0.093042987
4.0,770.0,70.0,20.686173009,0.219017523,0.284440039,0.0,0.0,0.048744616,0.016004335,0.014809378,0.196503124
4.0,770.0,70.0,14.122250037,0.220893094,0.277306123,0.0,0.0,0.049157389,0.015862429,0.01487193,0.205848065
4.0,770.0,70.0,9.095183792,0.217399512,0.274845677,0.0,0.0,0.049732198,0.015839356,0.015328813,0.202306252
2.0,840.0,140.0,2.657901496,0.220028807,0.24033009,0.0,0.0,0.045683325,0.013793023,0.012840564,0.065756657
2.0,840.0,140.0,2.338888153,0.219289509,0.24793571,0.0,0.0,0.046004303,0.01370622,0.013051122,0.065377564
2.0,840.0,140.0,3.485079638,0.21687994,0.24427682,0.0,0.0,0.046150781,0.013741706,0.013022187,0.066423392
3.0,840.0,140.0,7.722561533,0.219583166,0.249043998,0.0,0.0,0.049306242,0.014889965,0.013661275,0.092105269
3.0,840.0,140.0,6.716650372,0.215287426,0.248771973,0.0,0.0,0.047413281,0.015012598,0.013612615,0.094893859
3.0,840.0,140.0,3.678465597,0.214907777,0.246872127,0.0,0.0,0.049894417,0.014993682,0.013887635,0.09688395
4.0,840.0,140.0,6.215729423,0.215758843,0.884005692,0.0,0.0,0.049419113,0.016117026,0.014616853,0.186868875
4.0,840.0,140.0,6.765417523,0.216387753,0.280403151,0.0,0.0,0.050226632,0.016206645,0.014691523,0.20034537
4.0,840.0,140.0,12.304786476,0.221903763,0.275142676,0.0,0.0,0.049998682,0.016740104,0.014808677,0.185140589
2.0,800.0,0.0,1.591555532,0.216580916,0.223629428,908.533532471,1.568536697,0.040763462,0.015201816,0.01547044,0.026686536
