dependency,skus,wareh,diff,buffer,mode,benchiter,orders,train_test,parcel_train,parcel_test,duration,cap_used,local_search,gap
ED,1000,2,0.2,0.0,CHIM_1.0e-9,1,20000,0.5,12186,12335,0.2410559,1000,0,0.0
ED,1000,2,0.2,0.0,CHI_1.0,1,20000,0.5,12185,12325,0.2446222,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_0.1,1,20000,0.5,12185,12320,0.2468756,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_0.01,1,20000,0.5,12185,12325,0.2547976,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_0.001,1,20000,0.5,12185,12325,0.2489257,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_0.0001,1,20000,0.5,12185,12325,0.2541702,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-5,1,20000,0.5,12186,12325,0.2583026,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-6,1,20000,0.5,12179,12329,0.2544086,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-7,1,20000,0.5,12179,12329,0.2534977,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-8,1,20000,0.5,12179,12329,0.2494095,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-9,1,20000,0.5,12183,12310,0.245104,1000,2,0.0
ED,1000,2,0.2,0.0,GP,1,20000,0.5,13249,13485,0.1054176,1000,0,0.0
ED,1000,2,0.2,0.0,GS,1,20000,0.5,12298,12396,0.0101273,1000,0,0.0
ED,1000,2,0.2,0.0,BS,1,20000,0.5,12298,12396,0.0097459,1000,0,0.0
ED,1000,2,0.2,0.0,RND,1,20000,0.5,15273,15397,0.0154021,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0,1,40000,0.5,24246,24543,0.2498137,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.1,1,40000,0.5,24246,24543,0.2493274,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.01,1,40000,0.5,24246,24543,0.2513155,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.001,1,40000,0.5,24246,24543,0.2441949,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.0001,1,40000,0.5,24246,24543,0.2517316,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-5,1,40000,0.5,24246,24543,0.2485063,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-6,1,40000,0.5,24246,24543,0.2444975,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-7,1,40000,0.5,24246,24543,0.2470826,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-8,1,40000,0.5,24247,24543,0.2513232,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-9,1,40000,0.5,24250,24555,0.2560825,1000,0,0.0
ED,1000,2,0.2,0.0,CHI_1.0,1,40000,0.5,24246,24543,0.2465085,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_0.1,1,40000,0.5,24246,24543,0.2534862,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_0.01,1,40000,0.5,24246,24543,0.2470363,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_0.001,1,40000,0.5,24246,24543,0.2536556,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_0.0001,1,40000,0.5,24246,24543,0.2523736,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-5,1,40000,0.5,24246,24543,0.2486813,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-6,1,40000,0.5,24246,24543,0.2458283,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-7,1,40000,0.5,24246,24543,0.2557943,1000,1,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-8,1,40000,0.5,24242,24547,0.24873,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-9,1,40000,0.5,24244,24536,0.255393,1000,3,0.0
ED,1000,2,0.2,0.0,GP,1,40000,0.5,26656,26959,0.1263439,1000,0,0.0
ED,1000,2,0.2,0.0,GS,1,40000,0.5,24368,24576,0.0117697,1000,0,0.0
ED,1000,2,0.2,0.0,BS,1,40000,0.5,24368,24576,0.0117674,1000,0,0.0
ED,1000,2,0.2,0.0,RND,1,40000,0.5,30694,30692,0.0158348,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0,1,60000,0.5,36736,36870,0.2536952,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.1,1,60000,0.5,36746,36861,0.250167,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.01,1,60000,0.5,36751,36867,0.2537419,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.001,1,60000,0.5,36751,36867,0.2478299,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.0001,1,60000,0.5,36751,36867,0.2533176,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-5,1,60000,0.5,36751,36867,0.2467682,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-6,1,60000,0.5,36751,36867,0.2551481,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-7,1,60000,0.5,36751,36867,0.2519063,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-8,1,60000,0.5,36751,36867,0.2516573,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-9,1,60000,0.5,36751,36867,0.2521385,1000,0,0.0
ED,1000,2,0.2,0.0,CHI_1.0,1,60000,0.5,36697,36827,0.2550652,1000,4,0.0
ED,1000,2,0.2,0.0,CHI_0.1,1,60000,0.5,36697,36827,0.2553676,1000,4,0.0
ED,1000,2,0.2,0.0,CHI_0.01,1,60000,0.5,36705,36808,0.2500866,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_0.001,1,60000,0.5,36705,36808,0.2552871,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_0.0001,1,60000,0.5,36705,36808,0.2490198,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-5,1,60000,0.5,36705,36808,0.2508319,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-6,1,60000,0.5,36705,36808,0.2602735,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-7,1,60000,0.5,36705,36808,0.256374,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-8,1,60000,0.5,36705,36808,0.2592414,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-9,1,60000,0.5,36705,36808,0.250083,1000,3,0.0
ED,1000,2,0.2,0.0,GP,1,60000,0.5,41617,41975,0.0909395,1000,0,0.0
ED,1000,2,0.2,0.0,GS,1,60000,0.5,43554,43775,0.0127706,1000,0,0.0
ED,1000,2,0.2,0.0,BS,1,60000,0.5,43554,43775,0.0127471,1000,0,0.0
ED,1000,2,0.2,0.0,RND,1,60000,0.5,45958,45973,0.0164995,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0,1,80000,0.5,48600,48802,0.2482807,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.1,1,80000,0.5,48600,48802,0.2534189,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.01,1,80000,0.5,48600,48802,0.2484571,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.001,1,80000,0.5,48600,48802,0.2500842,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.0001,1,80000,0.5,48600,48802,0.248169,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-5,1,80000,0.5,48600,48802,0.2483497,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-6,1,80000,0.5,48600,48802,0.2480295,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-7,1,80000,0.5,48600,48802,0.2477049,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-8,1,80000,0.5,48600,48802,0.2482994,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-9,1,80000,0.5,48600,48802,0.2475541,1000,0,0.0
ED,1000,2,0.2,0.0,CHI_1.0,1,80000,0.5,48556,48824,0.2519804,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_0.1,1,80000,0.5,48556,48824,0.252742,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_0.01,1,80000,0.5,48556,48824,0.2520242,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_0.001,1,80000,0.5,48556,48824,0.2513672,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_0.0001,1,80000,0.5,48556,48824,0.2521185,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-5,1,80000,0.5,48556,48824,0.2521195,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-6,1,80000,0.5,48556,48824,0.2524857,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-7,1,80000,0.5,48556,48824,0.2520015,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-8,1,80000,0.5,48556,48824,0.2556637,1000,3,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-9,1,80000,0.5,48556,48824,0.2523137,1000,3,0.0
ED,1000,2,0.2,0.0,GP,1,80000,0.5,55918,56035,0.0719274,1000,0,0.0
ED,1000,2,0.2,0.0,GS,1,80000,0.5,48785,48941,0.0148025,1000,0,0.0
ED,1000,2,0.2,0.0,BS,1,80000,0.5,48785,48941,0.0149369,1000,0,0.0
ED,1000,2,0.2,0.0,RND,1,80000,0.5,61317,61352,0.0178918,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0,1,100000,0.5,61260,61594,0.2554395,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.1,1,100000,0.5,61260,61594,0.2570309,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.01,1,100000,0.5,61260,61594,0.2509005,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.001,1,100000,0.5,61271,61601,0.2570781,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_0.0001,1,100000,0.5,61271,61601,0.2630128,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-5,1,100000,0.5,61271,61601,0.2616047,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-6,1,100000,0.5,61271,61601,0.2596468,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-7,1,100000,0.5,61271,61601,0.2511673,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-8,1,100000,0.5,61271,61601,0.2617185,1000,0,0.0
ED,1000,2,0.2,0.0,CHIM_1.0e-9,1,100000,0.5,61271,61601,0.2556823,1000,0,0.0
ED,1000,2,0.2,0.0,CHI_1.0,1,100000,0.5,61196,61565,0.258267,1000,4,0.0
ED,1000,2,0.2,0.0,CHI_0.1,1,100000,0.5,61196,61565,0.2554007,1000,4,0.0
ED,1000,2,0.2,0.0,CHI_0.01,1,100000,0.5,61196,61565,0.2569819,1000,4,0.0
ED,1000,2,0.2,0.0,CHI_0.001,1,100000,0.5,61216,61560,0.2534461,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_0.0001,1,100000,0.5,61216,61560,0.2532618,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-5,1,100000,0.5,61216,61560,0.2529745,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-6,1,100000,0.5,61216,61560,0.2610037,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-7,1,100000,0.5,61216,61560,0.2553662,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-8,1,100000,0.5,61216,61560,0.2610456,1000,2,0.0
ED,1000,2,0.2,0.0,CHI_1.0e-9,1,100000,0.5,61216,61560,0.2617557,1000,2,0.0
ED,1000,2,0.2,0.0,GP,1,100000,0.5,72401,72489,0.0945691,1000,0,0.0
ED,1000,2,0.2,0.0,GS,1,100000,0.5,61468,61786,0.0164668,1000,0,0.0
ED,1000,2,0.2,0.0,BS,1,100000,0.5,61468,61786,0.0165577,1000,0,0.0
ED,1000,2,0.2,0.0,RND,1,100000,0.5,76714,76647,0.0195383,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0,1,20000,0.5,16013,16556,0.247278,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.1,1,20000,0.5,15977,16514,0.2474023,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.01,1,20000,0.5,15955,16496,0.2455395,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.001,1,20000,0.5,15931,16465,0.2446626,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.0001,1,20000,0.5,15813,16282,0.2424371,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-5,1,20000,0.5,15814,16259,0.2422396,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-6,1,20000,0.5,15803,16281,0.2498664,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-7,1,20000,0.5,15803,16270,0.2428888,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-8,1,20000,0.5,15819,16249,0.2446099,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-9,1,20000,0.5,15808,16226,0.2533599,1000,0,0.0
ED,1000,3,0.0,0.0,CHI_1.0,1,20000,0.5,15603,16280,0.2561849,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_0.1,1,20000,0.5,15571,16245,0.2509511,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_0.01,1,20000,0.5,15594,16267,0.2488578,1000,4,0.0
ED,1000,3,0.0,0.0,CHI_0.001,1,20000,0.5,15591,16282,0.249894,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_0.0001,1,20000,0.5,15578,16319,0.2605178,1000,8,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-5,1,20000,0.5,15576,16299,0.2553983,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-6,1,20000,0.5,15573,16314,0.2619991,1000,8,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-7,1,20000,0.5,15570,16290,0.2573402,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-8,1,20000,0.5,15569,16270,0.2567403,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-9,1,20000,0.5,15593,16272,0.2600644,1000,4,0.0
ED,1000,3,0.0,0.0,GP,1,20000,0.5,16595,16968,0.1220045,1000,0,0.0
ED,1000,3,0.0,0.0,GS,1,20000,0.5,16149,16392,0.0126682,1000,0,0.0
ED,1000,3,0.0,0.0,BS,1,20000,0.5,16149,16392,0.0123161,1000,0,0.0
ED,1000,3,0.0,0.0,RND,1,20000,0.5,18522,18649,0.0133965,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0,1,40000,0.5,32203,32495,0.2473776,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.1,1,40000,0.5,32197,32441,0.2525939,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.01,1,40000,0.5,32143,32348,0.2586618,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.001,1,40000,0.5,32114,32363,0.257934,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.0001,1,40000,0.5,32158,32309,0.2543557,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-5,1,40000,0.5,32131,32297,0.2489293,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-6,1,40000,0.5,32137,32298,0.2493258,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-7,1,40000,0.5,32122,32273,0.2525495,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-8,1,40000,0.5,32161,32289,0.2458132,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-9,1,40000,0.5,32166,32300,0.2448353,1000,0,0.0
ED,1000,3,0.0,0.0,CHI_1.0,1,40000,0.5,31784,32431,0.25565,1000,7,0.0
ED,1000,3,0.0,0.0,CHI_0.1,1,40000,0.5,31785,32408,0.2545531,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_0.01,1,40000,0.5,31784,32408,0.2554434,1000,7,0.0
ED,1000,3,0.0,0.0,CHI_0.001,1,40000,0.5,31761,32435,0.2569182,1000,8,0.0
ED,1000,3,0.0,0.0,CHI_0.0001,1,40000,0.5,31780,32417,0.2550545,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-5,1,40000,0.5,31783,32437,0.2549246,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-6,1,40000,0.5,31777,32408,0.2627222,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-7,1,40000,0.5,31783,32409,0.2592248,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-8,1,40000,0.5,31797,32382,0.2540266,1000,4,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-9,1,40000,0.5,31788,32412,0.2546088,1000,6,0.0
ED,1000,3,0.0,0.0,GP,1,40000,0.5,34241,34587,0.1273442,1000,0,0.0
ED,1000,3,0.0,0.0,GS,1,40000,0.5,32781,32920,0.0143852,1000,0,0.0
ED,1000,3,0.0,0.0,BS,1,40000,0.5,32781,32920,0.0146778,1000,0,0.0
ED,1000,3,0.0,0.0,RND,1,40000,0.5,37283,37343,0.0153611,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0,1,60000,0.5,48391,48702,0.2525769,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.1,1,60000,0.5,48430,48722,0.2602251,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.01,1,60000,0.5,48420,48679,0.2482295,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.001,1,60000,0.5,48413,48684,0.260552,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.0001,1,60000,0.5,48407,48697,0.2513814,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-5,1,60000,0.5,48417,48682,0.2586589,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-6,1,60000,0.5,48415,48671,0.2494726,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-7,1,60000,0.5,48403,48679,0.2536231,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-8,1,60000,0.5,48420,48686,0.2508858,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-9,1,60000,0.5,48352,48596,0.2574883,1000,0,0.0
ED,1000,3,0.0,0.0,CHI_1.0,1,60000,0.5,48023,48566,0.262907,1000,9,0.0
ED,1000,3,0.0,0.0,CHI_0.1,1,60000,0.5,48006,48525,0.2610156,1000,7,0.0
ED,1000,3,0.0,0.0,CHI_0.01,1,60000,0.5,48012,48534,0.2631304,1000,7,0.0
ED,1000,3,0.0,0.0,CHI_0.001,1,60000,0.5,48045,48563,0.2620789,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_0.0001,1,60000,0.5,48053,48484,0.2587324,1000,4,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-5,1,60000,0.5,47991,48525,0.2656078,1000,7,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-6,1,60000,0.5,48038,48560,0.2641939,1000,7,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-7,1,60000,0.5,48054,48461,0.2635391,1000,4,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-8,1,60000,0.5,48019,48528,0.2716707,1000,8,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-9,1,60000,0.5,48052,48533,0.2577295,1000,6,0.0
ED,1000,3,0.0,0.0,GP,1,60000,0.5,53098,53265,0.1083123,1000,0,0.0
ED,1000,3,0.0,0.0,GS,1,60000,0.5,48672,48833,0.0159645,1000,0,0.0
ED,1000,3,0.0,0.0,BS,1,60000,0.5,48672,48833,0.0160416,1000,0,0.0
ED,1000,3,0.0,0.0,RND,1,60000,0.5,56119,55997,0.0171369,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0,1,80000,0.5,63981,64250,0.2549174,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.1,1,80000,0.5,64089,64387,0.2515558,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.01,1,80000,0.5,64031,64279,0.2529727,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.001,1,80000,0.5,63963,64147,0.2550159,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.0001,1,80000,0.5,63959,64182,0.2554828,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-5,1,80000,0.5,63964,64189,0.2556559,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-6,1,80000,0.5,63962,64168,0.2486621,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-7,1,80000,0.5,63954,64148,0.2583838,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-8,1,80000,0.5,63996,64141,0.2522696,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-9,1,80000,0.5,64002,64132,0.2548647,1000,0,0.0
ED,1000,3,0.0,0.0,CHI_1.0,1,80000,0.5,63630,64098,0.2700382,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_0.1,1,80000,0.5,63635,64091,0.2594742,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_0.01,1,80000,0.5,63630,64098,0.2711312,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_0.001,1,80000,0.5,63630,64082,0.2582468,1000,4,0.0
ED,1000,3,0.0,0.0,CHI_0.0001,1,80000,0.5,63626,64083,0.2616763,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-5,1,80000,0.5,63619,64092,0.2620794,1000,7,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-6,1,80000,0.5,63633,64099,0.2584084,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-7,1,80000,0.5,63626,64139,0.2602151,1000,5,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-8,1,80000,0.5,63634,64081,0.260438,1000,4,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-9,1,80000,0.5,63637,64061,0.2628917,1000,4,0.0
ED,1000,3,0.0,0.0,GP,1,80000,0.5,69315,69424,0.1220519,1000,0,0.0
ED,1000,3,0.0,0.0,GS,1,80000,0.5,64573,64624,0.0169244,1000,0,0.0
ED,1000,3,0.0,0.0,BS,1,80000,0.5,64573,64624,0.0179589,1000,0,0.0
ED,1000,3,0.0,0.0,RND,1,80000,0.5,74629,74420,0.0194325,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0,1,100000,0.5,79941,80573,0.252011,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.1,1,100000,0.5,79996,80546,0.2545766,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.01,1,100000,0.5,79958,80491,0.252688,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.001,1,100000,0.5,79943,80470,0.2517233,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_0.0001,1,100000,0.5,79958,80491,0.2515759,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-5,1,100000,0.5,79967,80482,0.2512128,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-6,1,100000,0.5,79959,80455,0.2519615,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-7,1,100000,0.5,79965,80455,0.2526381,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-8,1,100000,0.5,79965,80455,0.2532774,1000,0,0.0
ED,1000,3,0.0,0.0,CHIM_1.0e-9,1,100000,0.5,79971,80464,0.2611245,1000,0,0.0
ED,1000,3,0.0,0.0,CHI_1.0,1,100000,0.5,79490,80330,0.2714814,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_0.1,1,100000,0.5,79499,80297,0.2714889,1000,6,0.0
ED,1000,3,0.0,0.0,CHI_0.01,1,100000,0.5,79459,80266,0.2772755,1000,9,0.0
ED,1000,3,0.0,0.0,CHI_0.001,1,100000,0.5,79454,80253,0.2771092,1000,8,0.0
ED,1000,3,0.0,0.0,CHI_0.0001,1,100000,0.5,79459,80266,0.2783266,1000,9,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-5,1,100000,0.5,79454,80253,0.2764581,1000,9,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-6,1,100000,0.5,79454,80253,0.277108,1000,9,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-7,1,100000,0.5,79454,80253,0.2763662,1000,9,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-8,1,100000,0.5,79454,80253,0.2769341,1000,9,0.0
ED,1000,3,0.0,0.0,CHI_1.0e-9,1,100000,0.5,79505,80301,0.2724389,1000,5,0.0
ED,1000,3,0.0,0.0,GP,1,100000,0.5,87573,87622,0.1280832,1000,0,0.0
ED,1000,3,0.0,0.0,GS,1,100000,0.5,80303,80812,0.0197989,1000,0,0.0
ED,1000,3,0.0,0.0,BS,1,100000,0.5,80303,80812,0.0191187,1000,0,0.0
ED,1000,3,0.0,0.0,RND,1,100000,0.5,93019,93262,0.0195587,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_1.0,1,20000,0.5,15985,16067,0.2564207,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_0.1,1,20000,0.5,15835,15957,0.2528501,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_0.01,1,20000,0.5,15962,16067,0.2467994,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_0.001,1,20000,0.5,15708,15813,0.2471956,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_0.0001,1,20000,0.5,15785,15882,0.2466697,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_1.0e-5,1,20000,0.5,15760,15789,0.2463361,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_1.0e-6,1,20000,0.5,15752,15780,0.2465867,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_1.0e-7,1,20000,0.5,15738,15789,0.2462007,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_1.0e-8,1,20000,0.5,15719,15758,0.2494924,1000,0,0.0
ED,1000,3,0.07,0.0,CHIM_1.0e-9,1,20000,0.5,15714,15775,0.2482498,1000,0,0.0
ED,1000,3,0.07,0.0,CHI_1.0,1,20000,0.5,15461,15749,0.2571522,1000,6,0.0
ED,1000,3,0.07,0.0,CHI_0.1,1,20000,0.5,15471,15802,0.2537178,1000,6,0.0
ED,1000,3,0.07,0.0,CHI_0.01,1,20000,0.5,15475,15767,0.2596076,1000,6,0.0
ED,1000,3,0.07,0.0,CHI_0.001,1,20000,0.5,15464,15802,0.2587578,1000,7,0.0
ED,1000,3,0.07,0.0,CHI_0.0001,1,20000,0.5,15483,15805,0.2549458,1000,5,0.0
ED,1000,3,0.07,0.0,CHI_1.0e-5,1,20000,0.5,15470,15824,0.2545215,1000,6,0.0
ED,1000,3,0.07,0.0,CHI_1.0e-6,1,20000,0.5,15493,15819,0.2552408,1000,6,0.0
ED,1000,3,0.07,0.0,CHI_1.0e-7,1,20000,0.5,15475,15822,0.2544867,1000,5,0.0
ED,1000,3,0.07,0.0,CHI_1.0e-8,1,20000,0.5,15470,15822,0.2530796,1000,4,0.0
ED,1000,3,0.07,0.0,CHI_1.0e-9,1,20000,0.5,15471,15781,0.2542163,1000,7,0.0
ED,1000,3,0.07,0.0,GP,1,20000,0.5,16575,16637,0.1379502,1000,0,0.0
ED,1000,3,0.07,0.0,GS,1,20000,0.5,15946,15843,0.0126721,1000,0,0.0
ED,1000,3,0.07,0.0,BS,1,20000,0.5,15946,15843,0.0129251,1000,0,0.0
