dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
ED,1000,0.0002,2,0.1,0.0,CHIM,127159,127548,0.3106208
ED,1000,0.0002,2,0.1,0.0,CHI,127082,127514,0.2877351
ED,1000,0.0002,2,0.1,0.0,RND,154562,154706,0.2623088
ED,1000,0.0001,2,0.1,0.0,CHIM,127159,127548,0.3087929
ED,1000,0.0001,2,0.1,0.0,CHI,127082,127514,0.2856722
ED,1000,0.0001,2,0.1,0.0,RND,154553,154691,0.261019
ED,1000,9.0e-5,2,0.1,0.0,CHIM,127159,127548,0.2965191
ED,1000,9.0e-5,2,0.1,0.0,CHI,127082,127514,0.2913063
ED,1000,9.0e-5,2,0.1,0.0,RND,154567,154674,0.2422409
ED,1000,8.0e-5,2,0.1,0.0,CHIM,127159,127548,0.3026674
ED,1000,8.0e-5,2,0.1,0.0,CHI,127082,127514,0.2789445
ED,1000,8.0e-5,2,0.1,0.0,RND,154631,154727,0.2462913
ED,1000,7.0e-5,2,0.1,0.0,CHIM,127159,127548,0.2997011
ED,1000,7.0e-5,2,0.1,0.0,CHI,127082,127514,0.2905476
ED,1000,7.0e-5,2,0.1,0.0,RND,154592,154677,0.2530968
ED,1000,6.0e-5,2,0.1,0.0,CHIM,127159,127548,0.3043444
ED,1000,6.0e-5,2,0.1,0.0,CHI,127082,127514,0.2672901
ED,1000,6.0e-5,2,0.1,0.0,RND,154643,154734,0.2440575
ED,1000,5.0e-5,2,0.1,0.0,CHIM,127159,127548,0.2921664
ED,1000,5.0e-5,2,0.1,0.0,CHI,127082,127514,0.2748953
ED,1000,5.0e-5,2,0.1,0.0,RND,154608,154715,0.2475547
ED,1000,4.0e-5,2,0.1,0.0,CHIM,127159,127548,0.3138611
ED,1000,4.0e-5,2,0.1,0.0,CHI,127082,127514,0.3019636
ED,1000,4.0e-5,2,0.1,0.0,RND,154613,154692,0.2418177
ED,1000,3.0e-5,2,0.1,0.0,CHIM,127159,127548,0.315452
ED,1000,3.0e-5,2,0.1,0.0,CHI,127082,127514,0.284965
ED,1000,3.0e-5,2,0.1,0.0,RND,154624,154714,0.2536577
ED,1000,2.0e-5,2,0.1,0.0,CHIM,127159,127548,0.3036272
ED,1000,2.0e-5,2,0.1,0.0,CHI,127082,127514,0.2879562
ED,1000,2.0e-5,2,0.1,0.0,RND,154574,154721,0.244667
ED,1000,1.0e-5,2,0.1,0.0,CHIM,127159,127548,0.3101303
ED,1000,1.0e-5,2,0.1,0.0,CHI,127082,127514,0.2762408
ED,1000,1.0e-5,2,0.1,0.0,RND,154602,154670,0.2772928
ED,1000,9.0e-6,2,0.1,0.0,CHIM,127159,127548,0.3083072
ED,1000,9.0e-6,2,0.1,0.0,CHI,127082,127514,0.2916009
ED,1000,9.0e-6,2,0.1,0.0,RND,154586,154727,0.2424098
ED,1000,8.0e-6,2,0.1,0.0,CHIM,127159,127548,0.3160812
ED,1000,8.0e-6,2,0.1,0.0,CHI,127082,127514,0.3045933
ED,1000,8.0e-6,2,0.1,0.0,RND,154542,154690,0.2766343
ED,1000,7.0e-6,2,0.1,0.0,CHIM,127159,127548,0.2508983
ED,1000,7.0e-6,2,0.1,0.0,CHI,127082,127514,0.2511036
ED,1000,7.0e-6,2,0.1,0.0,RND,154574,154716,0.2357929
ED,1000,6.0e-6,2,0.1,0.0,CHIM,127159,127548,0.2513673
ED,1000,6.0e-6,2,0.1,0.0,CHI,127082,127514,0.2485298
ED,1000,6.0e-6,2,0.1,0.0,RND,154581,154692,0.2304327
ED,1000,5.0e-6,2,0.1,0.0,CHIM,127159,127548,0.2550389
ED,1000,5.0e-6,2,0.1,0.0,CHI,127082,127514,0.251253
ED,1000,5.0e-6,2,0.1,0.0,RND,154545,154741,0.2161336
ED,1000,4.0e-6,2,0.1,0.0,CHIM,127159,127548,0.2666271
ED,1000,4.0e-6,2,0.1,0.0,CHI,127082,127514,0.2649076
ED,1000,4.0e-6,2,0.1,0.0,RND,154607,154755,0.2053137
ED,1000,3.0e-6,2,0.1,0.0,CHIM,127159,127548,0.2587564
ED,1000,3.0e-6,2,0.1,0.0,CHI,127082,127514,0.2634184
ED,1000,3.0e-6,2,0.1,0.0,RND,154598,154710,0.2047359
ED,1000,2.0e-6,2,0.1,0.0,CHIM,127159,127548,0.2610303
ED,1000,2.0e-6,2,0.1,0.0,CHI,127082,127514,0.2610083
ED,1000,2.0e-6,2,0.1,0.0,RND,154585,154714,0.2203836
ED,1000,1.0,2,0.2,0.0,CHIM,121681,122030,0.2665569
ED,1000,1.0,2,0.2,0.0,CHI,121648,121998,0.2683174
ED,1000,1.0,2,0.2,0.0,RND,153131,153370,0.2210131
